0.3746093,0.30211842,0.2079727,0.09880904,-0.017828103,-0.13393407,-0.24152605,-0.33312643,-0.402224,-0.44368422,-0.4540871,-0.43197158,-0.37797034,-0.29482514,-0.18728276,-0.06186741,0.073450215,0.20968598,0.33733708,0.4469354,0.5296081,0.57763624,0.58496165,0.5476293,0.46412718,0.33560997,0.16598386,-0.038151097,-0.26770583,-0.51145154,-0.756497,-0.98887277,-1.1942034,-1.3584296,-1.4685483,-1.5133356,-1.4840132,-1.3748252,-1.1834922,-0.91151476,-0.5643112,-0.15116744,0.3149923,0.81802726,1.3391593,1.8576983,2.351903,2.7999008,3.1806588,3.4749517,3.6662784,3.7416883,3.6924791,3.514719,3.2095823,2.7834601,2.2478495,1.6190147,0.91742826,0.16701506,-0.6057687,-1.3729811,-2.1063497,-2.778434,-3.3637905,-3.8400683,-4.188982,-4.397135,-4.456629,-4.3654556,-4.1276307,-3.7530694,-3.2572088,-2.6603818,-1.9869804,-1.2644267,-0.5220298,0.21028602,0.9032446,1.529478,2.0647018,2.4887533,2.7864518,2.9482358,2.9705477,2.855959,2.6130044,2.255766,1.8031917,1.2782073,0.7066432,0.1160321,-0.46565303,-1.0113031,-1.4959035,-1.8976744,-2.1990538,-2.387475,-2.4559042,-2.4031174,-2.233692,-1.9577299,-1.5903097,-1.1507057,-0.6614037,-0.14697471,0.36716676,0.8560134,1.2962134,1.6672248,1.9523119,2.1393692,2.221487,2.197268,2.0708523,1.8516585,1.5538597,1.1955975,0.7980068,0.38406482,-0.022658452,-0.3992714,-0.7248258,-0.98146284,-1.1554165,-1.2377975,-1.2251195,-1.1195331
-0.19568394,-0.23041502,-0.2555996,-0.26679674,-0.26020736,-0.23297665,-0.1834559,-0.11139927,-0.018086107,0.093641065,0.21943182,0.35357475,0.48923168,0.6187555,0.7340663,0.8270824,0.89017075,0.9166082,0.9010138,0.83974147,0.7312025,0.57609886,0.37755314,0.14112446,-0.12530619,-0.41176102,-0.70651984,-0.9965702,-1.2681485,-1.5073467,-1.7007585,-1.8361279,-1.9029852,-1.8932233,-1.8015949,-1.6261015,-1.36825,-1.033161,-0.6295264,-0.16938822,0.33222085,0.857796,1.388002,1.9024212,2.3803718,2.8017588,3.1479473,3.4025784,3.5523179,3.5875034,3.502643,3.2967577,2.9735348,2.5412905,2.0127444,1.4045863,0.73688596,0.032344494,-0.68457687,-1.3886139,-2.0547018,-2.658975,-3.179747,-3.5983877,-3.9000912,-4.0744843,-4.116061,-4.0244102,-3.8042252,-3.4651182,-3.0212104,-2.4905381,-1.8942974,-1.2559601,-0.6002894,0.04769203,0.66372347,1.2253218,1.7126739,2.1094315,2.403339,2.5866747,2.6564941,2.6146593,2.467651,2.226191,1.9046683,1.5204191,1.0928864,0.6426981,0.19070804,-0.24295461,-0.6397736,-0.9836595,-1.2616119,-1.4642297,-1.586041,-1.6256276,-1.585555,-1.4721119,-1.294862,-1.0660506,-0.79988784,-0.51174635,-0.21731977,0.06821344,0.3309922,0.5591672,0.74349,0.87774014,0.95897394,0.9875892,0.96719813,0.90430945,0.80785567,0.68856764,0.55825454,0.42900783,0.31239533,0.2186782,0.1560882,0.13024496,0.14369825,0.19567189,0.28200048,0.39528245,0.52524436,0.65930015
-0.2795594,-0.4018733,-0.5088785,-0.5936528,-0.65010625,-0.67335945,-0.6600769,-0.6087312,-0.51977783,-0.39573705,-0.24116759,-0.06252944,0.1320538,0.33313876,0.5303803,0.7130249,0.87043655,0.99265146,1.0709143,1.0981846,1.0695759,0.98271024,0.8379614,0.63857996,0.3906762,0.10307211,-0.21299094,-0.54426557,-0.87602395,-1.1926819,-1.478479,-1.7181975,-1.8978837,-2.005538,-2.0317402,-1.9701816,-1.8180727,-1.57641,-1.2500819,-0.8477996,-0.38186523,0.13223258,0.6763673,1.2304629,1.7732763,2.2832475,2.7394028,3.1222339,3.414541,3.6021972,3.674794,3.626141,3.4546018,3.1632285,2.7597263,2.2561915,1.668689,1.016644,0.32209542,-0.3911702,-1.098557,-1.7756338,-2.399121,-2.9478066,-3.4033911,-3.7512052,-3.9807677,-4.086177,-4.0662913,-3.9247184,-3.6696022,-3.3132107,-2.8713648,-2.3627074,-1.807879,-1.2285994,-0.6467456,-0.08340397,0.44199088,0.91244197,1.3140472,1.6364976,1.8734004,2.0224147,2.0851927,2.0671358,1.976976,1.82621,1.6284148,1.3984785,1.1517859,0.9034026,0.6673028,0.45565945,0.27826434,0.14208162,0.05096309,0.005546052,0.0033274984,0.03891463,0.104439504,0.19010903,0.28486392,0.3771086,0.4554719,0.5095573,0.5306435,0.51228446,0.4507814,0.34550834,0.19904438,0.017124638,-0.1916001,-0.4159929,-0.6430141,-0.8584522,-1.0477383,-1.1968338,-1.2931117,-1.3262,-1.2887502,-1.1770428,-0.9914445,-0.73664093,-0.42164794,-0.059573498,0.33285636,0.7359905
0.020956974,0.010560959,-0.007748537,-0.031684127,-0.058329087,-0.08433071,-0.10613348,-0.12023178,-0.12343196,-0.113104865,-0.08741812,-0.04552331,0.012302108,0.08458151,0.16863161,0.2606325,0.35576665,0.4484331,0.5325157,0.601706,0.6498541,0.67134017,0.661435,0.6166456,0.5350099,0.41633362,0.26234707,0.07677558,-0.13468963,-0.36452553,-0.6036082,-0.8415397,-1.0670578,-1.2685128,-1.434392,-1.553869,-1.6173497,-1.6169962,-1.5471909,-1.4049313,-1.1901225,-0.90574974,-0.55792975,-0.15581487,0.2886321,0.76099753,1.2449088,1.7226226,2.1756945,2.5857122,2.9350498,3.207618,3.3895736,3.4699616,3.4412515,3.2997565,3.0458918,2.6842868,2.2237115,1.6768421,1.059854,0.3918785,-0.30569756,-1.0100105,-1.6975838,-2.345227,-2.930933,-3.4347389,-3.8395157,-4.1316404,-4.3015466,-4.344099,-4.2587943,-4.0497813,-3.725684,-3.2992435,-2.7868052,-2.2076366,-1.5831531,-0.9360469,-0.2893735,0.3343693,0.9141266,1.4311064,1.8694898,2.2170029,2.465341,2.610407,2.6523645,2.5955155,2.4479902,2.2212858,1.9296656,1.5894406,1.2181926,0.8339474,0.4543556,0.09591215,-0.22674996,-0.5014606,-0.718974,-0.8732839,-0.9617685,-0.98517007,-0.9474075,-0.8552369,-0.71777624,-0.5459325,-0.35174927,-0.14770731,0.05396101,0.24194103,0.40642208,0.5395962,0.6360237,0.6928602,0.7099256,0.68961626,0.63666654,0.5577755,0.4611037,0.35570672,0.25088876,0.15555765,0.07759268,0.02327508,-0.0031901563,-2.2153854e-05
0.1636627,0.0027090907,-0.17346704,-0.35411617,-0.5276723,-0.6824058,-0.80711627,-0.8918135,-0.9283561,-0.9110062,-0.8368747,-0.70621836,-0.5225817,-0.29275474,-0.026560249,0.26354235,0.56299967,0.8558578,1.1255418,1.3557199,1.5311747,1.6386676,1.6677274,1.6113368,1.4664708,1.2344518,0.9211034,0.5366845,0.09560339,-0.38409477,-0.8814311,-1.3733728,-1.8358454,-2.2448406,-2.5775595,-2.813545,-2.935748,-2.9314692,-2.7931366,-2.5188704,-2.1128013,-1.5851264,-0.9518909,-0.2344844,0.5411061,1.3452765,2.1459985,2.9101322,3.6048348,4.1989946,4.6646266,4.978163,5.1215835,5.0833263,4.858939,4.4514284,3.8712978,3.1362574,2.2706165,1.3043797,0.27208376,-0.7885672,-1.838251,-2.8376312,-3.7489972,-4.53785,-5.174353,-5.634611,-5.9016833,-5.9663115,-5.82732,-5.49167,-4.974146,-4.2967277,-3.487627,-2.5800626,-1.6108377,-0.61871696,0.35722557,1.279292,2.1127682,2.8273895,3.3985932,3.8085127,4.0466495,4.110213,4.0041094,3.7405605,3.3384118,2.822128,2.2205362,1.5653908,0.88982195,0.22671251,-0.39285827,-0.9410814,-1.3947005,-1.7360536,-1.9538221,-2.04346,-2.007265,-1.854114,-1.5988551,-1.261402,-0.8655733,-0.4377385,-0.005325215,0.40469727,0.7673206,1.0608963,1.2683225,1.378015,1.3845506,1.2889876,1.0988197,0.8275678,0.49403602,0.1212429,-0.26488268,-0.63701063,-0.9680347,-1.2326962,-1.4091792,-1.4805244,-1.4358282,-1.2711251,-0.9899094,-0.60325587
0.21197782,0.09167222,-0.039851274,-0.17364256,-0.30039066,-0.410973,-0.4970117,-0.5513962,-0.5687469,-0.5457909,-0.48162842,-0.37787232,-0.23864992,-0.07045895,0.118106164,0.31676513,0.5140597,0.69795716,0.8564956,0.97846204,1.0540481,1.0754606,1.0374454,0.937704,0.77716273,0.56009233,0.29405198,-0.0103366375,-0.33977878,-0.6788566,-1.010703,-1.3177795,-1.5827199,-1.7891998,-1.9227917,-1.9717599,-1.9277595,-1.7863967,-1.547623,-1.2159355,-0.8003711,-0.31428465,0.22508053,0.7972267,1.3791984,1.9465184,2.4742453,2.9380634,3.315386,3.5864196,3.735125,3.7500436,3.6249402,3.3592238,2.9581432,2.4327085,1.799374,1.0794617,0.29836875,-0.51543117,-1.3315314,-2.1188364,-2.8468826,-3.4871213,-4.0141554,-4.4068537,-4.64929,-4.731471,-4.6498103,-4.407334,-4.0135922,-3.4842918,-2.8406558,-2.1085367,-1.317325,-0.4986936,0.314742,1.0908501,1.7993451,2.413094,2.909278,3.270358,3.4848063,3.5475671,3.46022,3.2308545,2.8736358,2.4081059,1.8582408,1.2513092,0.6165842,-0.016029425,-0.61737585,-1.1604117,-1.6214316,-1.9811413,-2.225511,-2.346367,-2.3417013,-2.215679,-1.9783413,-1.6450288,-1.2355462,-0.77310663,-0.28311694,0.2081349,0.67484933,1.0930246,1.4416919,1.7039877,1.8679938,1.9273431,1.8815134,1.7358239,1.5011222,1.1931679,0.8317612,0.4396326,0.041185733,-0.33887824,-0.6769685,-0.9519495,-1.1463972,-1.2476466,-1.248609,-1.1482897,-0.9519766,-0.6710854
0.25415382,0.28730878,0.30470893,0.30614373,0.2922946,0.26466694,0.22547495,0.17748927,0.123852424,0.067877695,0.012837118,-0.038242422,-0.08276758,-0.11873951,-0.14487562,-0.1606872,-0.16650647,-0.16345969,-0.15339242,-0.13874161,-0.12237103,-0.107369356,-0.09683327,-0.09363467,-0.10019761,-0.11829159,-0.14885631,-0.19186798,-0.24625908,-0.30989698,-0.3796257,-0.45137084,-0.5203075,-0.5810811,-0.6280746,-0.6557106,-0.6587694,-0.6327137,-0.57399535,-0.4803347,-0.35095286,-0.18673949,0.009647269,0.23376772,0.4794692,0.7390429,1.0034703,1.2627403,1.5062314,1.7231482,1.9029856,2.0360055,2.113706,2.1292543,2.0778697,1.9571311,1.7671999,1.5109345,1.1938946,0.8242338,0.4124695,-0.028844014,-0.4855566,-0.94243056,-1.3837171,-1.7937686,-2.157668,-2.461838,-2.6946173,-2.8467596,-2.9118576,-2.8866472,-2.7711897,-2.5689218,-2.286567,-1.9339045,-1.5234218,-1.0698297,-0.5895012,-0.09982564,0.3814844,0.83710074,1.2507774,1.6080061,1.8966026,2.1071894,2.2335742,2.2729833,2.2261515,2.0972657,1.8937613,1.6259758,1.3066881,0.95054317,0.57340926,0.1916819,-0.17843115,-0.521606,-0.8240587,-1.0741246,-1.2627372,-1.3837856,-1.4343345,-1.4147023,-1.3283813,-1.1818233,-0.9840808,-0.7463455,-0.4813809,-0.20289306,0.075129606,0.33909264,0.57643,0.7761944,0.9295493,1.0301625,1.0744638,1.0617677,0.9942494,0.87678397,0.7166402,0.52307475,0.3068121,0.07947144,-0.14705493,-0.3612268,-0.55245817,-0.71165377
0.2830766,0.3003292,0.29168624,0.2581799,0.20247775,0.12872216,0.042278223,-0.050591234,-0.1431096,-0.22840309,-0.29993582,-0.35192567,-0.379729,-0.38016534,-0.3517619,-0.2949045,-0.21188498,-0.106833145,0.014453859,0.14479469,0.27598846,0.39926282,0.5057619,0.58707035,0.63573074,0.64572906,0.6129258,0.5354033,0.41370696,0.25096536,0.052877005,-0.17244007,-0.41473442,-0.66203415,-0.9011679,-1.1183777,-1.2999872,-1.4331044,-1.506313,-1.5103345,-1.4386066,-1.2877617,-1.0579739,-0.75314736,-0.38093984,0.0473899,0.51731986,1.0115598,1.5106992,1.9939809,2.440167,2.8284605,3.1394417,3.355982,3.4640768,3.4535847,3.3188066,3.0588949,2.6780612,2.185565,1.5954878,0.92629653,0.20018528,-0.55773836,-1.3204224,-2.059942,-2.7486358,-3.3602457,-3.8710303,-4.260773,-4.5136824,-4.6190944,-4.571977,-4.3732023,-4.02957,-3.5535784,-2.9629564,-2.279954,-1.5304544,-0.7429154,0.052803878,0.82667893,1.5497651,2.195403,2.7403216,3.1655917,3.4574058,3.6076155,3.6140275,3.4804437,3.216427,2.8368196,2.3610408,1.8121611,1.2158469,0.5991813,-0.010563088,-0.58714586,-1.1065251,-1.5479095,-1.8946433,-2.134895,-2.2621088,-2.2752028,-2.1785047,-1.9814335,-1.6979283,-1.345684,-0.94520026,-0.5187009,-0.08899862,0.32167885,0.69279784,1.0065509,1.248719,1.4093596,1.4832503,1.4700913,1.3744458,1.2054214,0.97610193,0.7027826,0.404012,0.099525936,-0.19089563,-0.44857442,-0.6570323,-0.80296
0.5341837,0.57026476,0.56946313,0.5322884,0.46137893,0.36133873,0.23846084,0.1003584,-0.04448211,-0.18719299,-0.31904796,-0.43197197,-0.5190212,-0.57480156,-0.59580076,-0.58061624,-0.530066,-0.44716823,-0.33700222,-0.2064367,-0.06376086,0.08178768,0.22054583,0.34300092,0.44036648,0.5051322,0.5315644,0.51611745,0.4577388,0.35804147,0.22133744,0.054518625,-0.13320953,-0.33073318,-0.5255561,-0.70442873,-0.85404235,-0.9617628,-1.0163558,-1.0086857,-0.9323272,-0.7840704,-0.5642859,-0.27712372,0.06946745,0.46390572,0.89134336,1.3341974,1.7728456,2.1864526,2.5538912,2.8547218,3.0701773,3.1841211,3.1839097,3.0611477,2.8122623,2.4388876,1.9480276,1.3519822,0.6680305,-0.08210752,-0.87304723,-1.6766795,-2.4632726,-3.2026737,-3.865566,-4.424723,-4.856207,-5.140444,-5.2631598,-5.216086,-4.997431,-4.6120877,-4.0715523,-3.3935604,-2.601462,-1.7233205,-0.79082876,0.16196324,1.1000295,1.9888049,2.7956173,3.4910471,4.0501647,4.4535623,4.688185,4.7478633,4.6335573,4.353295,3.9218042,3.3598413,2.6932786,1.9519339,1.1682638,0.375921,-0.39173058,-1.103074,-1.7296209,-2.247244,-2.6371946,-2.8868804,-2.9903457,-2.9484503,-2.7687247,-2.4649174,-2.0562506,-1.5664325,-1.0224543,-0.45323873,0.11177758,0.64410293,1.1175627,1.5095755,1.8022206,1.9830894,2.0458367,1.9904376,1.823119,1.5559772,1.2062854,0.7955556,0.34835854,-0.10899393,-0.54987025,-0.94876,-1.2826607,-1.5323236
0.049315754,-0.011229357,-0.07133609,-0.12710458,-0.174917,-0.21165785,-0.2349101,-0.24311201,-0.23566599,-0.21299383,-0.17653187,-0.12866797,-0.07261967,-0.012259865,0.04809851,0.10395445,0.15088624,0.18482849,0.20233513,0.20082138,0.17876455,0.13585514,0.07308604,-0.007224855,-0.10148709,-0.20495734,-0.31193238,-0.4159996,-0.5103386,-0.5880614,-0.6425713,-0.66792506,-0.65918314,-0.6127237,-0.52650774,-0.40028092,-0.23569453,-0.036342274,0.19229236,0.44298884,0.7070229,0.97448564,1.2346684,1.4765058,1.6890461,1.8619385,1.9859169,2.0532446,2.0581117,1.9969587,1.8687134,1.6749234,1.4197824,1.1100332,0.7547741,0.36513606,-0.046116218,-0.46507308,-0.8772247,-1.2680447,-1.6235832,-1.9310446,-2.1793337,-2.3595257,-2.4652581,-2.493016,-2.4422965,-2.3156512,-2.1185923,-1.8593794,-1.548679,-1.1991208,-0.82477236,-0.44054568,-0.061566353,0.29746816,0.6229028,0.90271217,1.1269958,1.2883899,1.3823627,1.4073842,1.3649597,1.2595284,1.0982308,0.8905567,0.64788413,0.38293824,0.10919398,-0.15975532,-0.4108289,-0.6320617,-0.8131471,-0.9459067,-1.0246454,-1.0463934,-1.0110136,-0.9211728,-0.78217804,-0.60168743,-0.38930583,-0.15609038,0.086011484,0.32476944,0.54828376,0.7455795,0.907157,1.0254581,1.0952384,1.1138198,1.0812081,1.0000775,0.8756142,0.7152302,0.52816474,0.32498246,0.11701097,-0.08427479,-0.2678664,-0.4238228,-0.54381526,-0.62158334,-0.653291,-0.637745,-0.5764782,-0.47367883,-0.3359713,-0.1720618
