0.0,0.015990308,0.031360857,0.04609424,0.06018403,0.07363722,0.0864751,0.09873181,0.110450424,0.12167805,0.1324616,0.1428453,0.15286976,0.16257077,0.1719768,0.18110482,0.18995664,0.19851802,0.20676206,0.21465556,0.22216514,0.2292597,0.235909,0.24208055,0.24773885,0.25284865,0.25738075,0.2613168,0.26465017,0.26738265,0.2695195,0.2710646,0.27201724,0.27236968,0.2721056,0.27119946,0.26961878,0.26733017,0.26430762,0.2605401,0.25603458,0.25081292,0.2449042,0.2383365,0.23113228,0.22330935,0.21488543,0.20588227,0.19632597,0.18624297,0.17565411,0.1645714,0.15299976,0.14094347,0.12841389,0.115434326,0.10204025,0.08827508,0.07418435,0.05981024,0.045187507,0.03034029,0.015279358,0.0
0.0,0.017976036,0.03535102,0.052090432,0.06817578,0.083604224,0.09838438,0.112529725,0.12605213,0.13895793,0.15124862,0.16292568,0.17399754,0.18448508,0.19442287,0.20385557,0.21283074,0.221391,0.22956805,0.23737945,0.244828,0.25190222,0.2585773,0.26481602,0.27057114,0.27578887,0.28041336,0.28439152,0.2876765,0.29022986,0.2920226,0.29303586,0.29326165,0.29270273,0.29137114,0.2892848,0.28646362,0.28292704,0.2786937,0.27378303,0.26821613,0.2620148,0.25519827,0.24778,0.23976724,0.23116457,0.22197999,0.212231,0.20194769,0.19117197,0.17995304,0.16834116,0.1563808,0.14410429,0.1315264,0.11864097,0.10542075,0.09182158,0.07779083,0.063278586,0.048248455,0.03268474,0.016593864,0.0
0.0,0.012314979,0.024340963,0.036062073,0.04746055,0.058518294,0.06921949,0.07955256,0.0895097,0.099083506,0.10826186,0.117023185,0.12533437,0.13315284,0.1404328,0.14713399,0.15323023,0.15871483,0.16360122,0.16791916,0.17170826,0.17501113,0.1778677,0.18031088,0.18236363,0.18403725,0.18533133,0.18623643,0.18673913,0.18682894,0.18650486,0.18578008,0.1846841,0.18326195,0.18157099,0.17967507,0.177636,0.1755033,0.17330377,0.17103407,0.16865894,0.16611668,0.1633308,0.16022418,0.15673143,0.1528055,0.14841731,0.14354943,0.13818775,0.13231461,0.12590668,0.118938714,0.11139179,0.10326278,0.09457126,0.0853605,0.07569188,0.065634474,0.055253938,0.04460465,0.033727515,0.02265251,0.011403217,0.0
0.0,0.011748208,0.022962261,0.033712007,0.044072434,0.05411085,0.063876525,0.07339477,0.08266641,0.09167255,0.100383416,0.10876906,0.11680889,0.12449734,0.13184445,0.13887198,0.14560731,0.1520774,0.15830426,0.16430147,0.17007151,0.17560324,0.1808708,0.1858351,0.19044852,0.19466163,0.19842899,0.20171241,0.20448121,0.20671137,0.20838577,0.20949638,0.21004683,0.21005277,0.20953825,0.20852835,0.20704073,0.20507938,0.20263308,0.199679,0.19619015,0.19214372,0.1875277,0.18234341,0.1766045,0.17033371,0.16355965,0.1563149,0.14863575,0.14056236,0.13213818,0.12340822,0.11441585,0.10519855,0.09578322,0.08618214,0.076390736,0.06638829,0.056141846,0.04561231,0.034761157,0.02355596,0.011973476,0.0
0.0,0.016628832,0.032617472,0.04794917,0.06263312,0.0767022,0.09020597,0.103200614,0.11573838,0.1278593,0.13958742,0.15093167,0.16188997,0.17245404,0.18261276,0.19235334,0.20166105,0.21051891,0.21890777,0.22680672,0.23419194,0.24103415,0.24729575,0.2529304,0.2578873,0.26211968,0.2655947,0.26830107,0.2702517,0.27148113,0.2720388,0.27198026,0.27135822,0.2702154,0.26858073,0.2664705,0.26389313,0.26085615,0.25737047,0.25345066,0.2491103,0.24435554,0.23918098,0.23357004,0.22750002,0.22094883,0.21389927,0.20633842,0.19825272,0.18962161,0.18041377,0.17058894,0.16010523,0.14892897,0.1370427,0.12444757,0.11115909,0.09719864,0.08258491,0.067329355,0.051437035,0.034911606,0.017760905,0.0
0.0,0.016544046,0.03272204,0.0485116,0.0638808,0.0787871,0.093179934,0.1070079,0.12022851,0.13281639,0.14476657,0.15609169,0.1668152,0.17696339,0.18655938,0.19562028,0.20415749,0.21217935,0.21969503,0.22671844,0.23327039,0.23937812,0.24507207,0.25038114,0.25532848,0.25992858,0.2641858,0.2680936,0.27163473,0.27478334,0.277509,0.2797817,0.28157556,0.28286847,0.28363848,0.28385854,0.28349373,0.28250208,0.28083855,0.27846017,0.2753302,0.27142057,0.26671416,0.2612061,0.25490355,0.24782287,0.23998325,0.23139988,0.22207895,0.21201828,0.20121267,0.18966174,0.17737564,0.1643764,0.15069471,0.13636445,0.12141693,0.10587638,0.08975631,0.0730567,0.05576282,0.037846733,0.019271912,0.0
0.0,0.012605912,0.02466735,0.036193825,0.047190096,0.05765338,0.06757619,0.07695373,0.08579217,0.09411397,0.10195785,0.109373346,0.116412476,0.12312181,0.12953787,0.13568695,0.14158848,0.14725927,0.15271626,0.15797631,0.16305296,0.1679521,0.1726681,0.17718159,0.18145949,0.18545699,0.189121,0.19239466,0.19522236,0.19755478,0.19935316,0.20059204,0.20125997,0.20135777,0.20089516,0.19988717,0.198352,0.19631147,0.1937929,0.1908303,0.18746294,0.18373016,0.17966406,0.17528228,0.17058349,0.16554682,0.16013585,0.15430579,0.14801249,0.14122136,0.13391379,0.12609005,0.11776808,0.10897858,0.09975828,0.09014291,0.08016142,0.069832,0.059159998,0.048137367,0.036743607,0.024948096,0.012713531,0.0
0.0,0.014257973,0.02816259,0.041710302,0.054891396,0.06769579,0.08011516,0.092141174,0.10376173,0.11495874,0.12570952,0.13599195,0.14579073,0.15510143,0.16392969,0.17228562,0.18017583,0.18759637,0.19452979,0.20094727,0.2068149,0.2121016,0.21678625,0.22086208,0.22433765,0.2272348,0.22958428,0.23142047,0.23277594,0.23367707,0.23414128,0.23417641,0.23378263,0.23295626,0.23169474,0.23000093,0.22788589,0.22536965,0.22247991,0.21924922,0.21571016,0.2118885,0.20779504,0.2034178,0.19871807,0.193633,0.18808506,0.18199639,0.17530288,0.16796336,0.15996058,0.15129532,0.141977,0.13201572,0.121418476,0.11019022,0.09833818,0.08587665,0.07283021,0.059233222,0.045124818,0.030539852,0.015498646,0.0
0.0,0.009417769,0.018504892,0.027287934,0.035792038,0.044038765,0.052043602,0.059814874,0.06735529,0.074665695,0.081748895,0.08861099,0.09525943,0.10169901,0.107928425,0.113939345,0.11971814,0.12524897,0.13051622,0.13550587,0.14020626,0.1446089,0.14870977,0.15250996,0.15601437,0.159229,0.16215788,0.16480242,0.16716331,0.16924426,0.17105417,0.17260566,0.17390984,0.17496999,0.17577739,0.1763116,0.17654464,0.17644744,0.17599584,0.1751745,0.17397837,0.17241144,0.17048317,0.16820252,0.1655706,0.16257378,0.15917951,0.1553367,0.15098114,0.1460445,0.14046364,0.13418804,0.12718268,0.11942669,0.110909,0.10162339,0.09156525,0.08073113,0.06912112,0.056742266,0.04361106,0.029753668,0.015203882,0.0
0.0,0.015057366,0.029434329,0.04311397,0.056082428,0.068328455,0.07984556,0.090636715,0.10072023,0.11013429,0.118937396,0.12720321,0.13501087,0.14243342,0.1495279,0.15632957,0.16285066,0.16908303,0.17500255,0.18057424,0.18575759,0.19051215,0.19480366,0.19860934,0.20192106,0.20474455,0.20709455,0.20898795,0.21043721,0.21144664,0.21201171,0.21212038,0.21175502,0.21089432,0.20951574,0.2075989,0.20512944,0.20210186,0.19851933,0.19439119,0.18972951,0.1845476,0.17886144,0.17269233,0.16606921,0.15902887,0.15161449,0.14387353,0.13585594,0.12761237,0.11919157,0.11063714,0.10198412,0.09325675,0.08446793,0.07561994,0.06670526,0.057707094,0.048599683,0.039348897,0.029913366,0.02024573,0.010293576,0.0
